	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
augustus_masked-NW_019168381.1-processed-gene-177.9	2820.88588657692	3.10854693693279	0.555038090793446	5.60060109115938	2.13609791057421e-08	2.81741541407762e-07
augustus_masked-NW_019168381.1-processed-gene-178.0	997.902804068913	-3.71097582923233	0.703002332240797	-5.27875322604367	1.30065829048608e-07	1.4828974181926e-06
augustus_masked-NW_019168381.1-processed-gene-178.1	577.988316844122	-3.91809205669796	0.525243589170692	-7.45957140168857	8.68043791477902e-14	2.53871358145276e-12
augustus_masked-NW_019168381.1-processed-gene-178.10	4.52654431479287	-0.582596412025518	1.63546594818124	-0.356226562022528	0.721670901344115	NA
augustus_masked-NW_019168381.1-processed-gene-178.11	1963.45665805642	0.990695409482942	0.359309070959384	2.75722348683741	0.00582944939006642	0.0211579655920036
augustus_masked-NW_019168381.1-processed-gene-178.12	649.72122981437	0.679926450184635	0.366456053893413	1.85541060915969	0.0635376135419921	0.148745828454455
augustus_masked-NW_019168381.1-processed-gene-178.13	22.9202885374546	-1.11802413216872	1.24479011108216	-0.89816276833752	0.36909877941515	0.530836487884326
augustus_masked-NW_019168381.1-processed-gene-178.2	646.422389295353	-0.59968528496603	0.344925573117661	-1.73859328418501	0.0821063286640886	0.182077550817726
augustus_masked-NW_019168381.1-processed-gene-178.3	648.890992752179	-0.511374239551389	0.395427936308866	-1.29321727828546	0.195935921385173	0.352091441990454
augustus_masked-NW_019168381.1-processed-gene-178.4	12.6425764945168	3.12481505242353	1.41551786772736	2.20754193476941	0.027276220665441	0.0766621355193035
augustus_masked-NW_019168381.1-processed-gene-178.5	14.8781702098765	1.05534493421032	1.29519168527275	0.814817564234189	0.415176745475442	0.569854460827522
augustus_masked-NW_019168381.1-processed-gene-178.7	23.2158688718325	-0.0376287966665977	1.28817055998672	-0.029211036050215	0.976696279495342	0.986966996505559
augustus_masked-NW_019168381.1-processed-gene-178.8	81.0170958620304	0.519563648272019	0.599464949556901	0.866712305124859	0.386099661574773	0.544923254651103
augustus_masked-NW_019168381.1-processed-gene-178.9	301.613465394769	-0.0198524461263135	0.42947299355953	-0.0462251327185297	0.963130810869375	0.979333109133375
augustus_masked-NW_019168381.1-processed-gene-179.0	26.86509069549	1.04477719476653	1.26698843739408	0.824614624672827	0.409590415805164	0.564991804114263
augustus_masked-NW_019168381.1-processed-gene-179.1	2.00677271002837	0.694201501644361	1.7958013252079	0.386569211136979	0.699075155151553	NA
augustus_masked-NW_019168381.1-processed-gene-179.2	14.1186506853665	-0.21040927253509	1.5850344086281	-0.132747447872256	0.894393116921463	0.938577904288878
augustus_masked-NW_019168381.1-processed-gene-179.3	32.7545606582171	0.956378558310768	1.30180683992112	0.734654734467915	0.462549794481313	0.614704140317924
augustus_masked-NW_019168381.1-processed-gene-179.4	2203.16571122503	0.572815308983349	0.450108508375892	1.27261604329635	0.203154322773839	0.362160267983752
augustus_masked-NW_019168381.1-processed-gene-179.5	241.426618879443	1.97437513115359	0.912787516266281	2.16301723672743	0.0305398539065484	0.0836220151742396
augustus_masked-NW_019168381.1-processed-gene-179.6	63.4882868011733	-2.06143573984725	0.849857773418226	-2.42562438601452	0.015282077838566	0.0474449739665019
augustus_masked-NW_019168381.1-processed-gene-179.7	25.1608329501626	1.02004137125948	1.30774018605187	0.780003078699472	0.435389063020163	0.588884134835582
augustus_masked-NW_019168381.1-processed-gene-179.8	21.1631968145718	1.27489215746534	1.30632284441314	0.975939571843038	0.329094410619601	0.490481920701887
augustus_masked-NW_019168381.1-processed-gene-179.9	19.5069735849888	2.18553976984848	1.39937824099321	1.56179344928023	0.118336655507499	0.243925812884713
augustus_masked-NW_019168381.1-processed-gene-18.0	895.492563275591	-0.806006138529829	0.407090257601371	-1.97991998943655	0.0477125198848661	0.119163199415421
augustus_masked-NW_019168381.1-processed-gene-18.1	1318.96871965863	-0.896409071618509	0.469831395018471	-1.90793778602911	0.0563992577765612	0.135978138820909
augustus_masked-NW_019168381.1-processed-gene-18.10	667.155430980744	-0.410882017704895	0.369337996267887	-1.11248239243404	0.265930796568045	0.434885208650173
augustus_masked-NW_019168381.1-processed-gene-18.11	1306.02824540576	0.53692556642887	0.560279817192411	0.958316808767857	0.337903030423233	0.498251035420806
augustus_masked-NW_019168381.1-processed-gene-18.12	1061.11305936632	-0.519672519264684	0.356047854944696	-1.45955806796084	0.144411570662563	0.285988763098188
augustus_masked-NW_019168381.1-processed-gene-18.2	25.7963262454237	1.35447744035082	0.937754280250445	1.4443841727804	0.148630940295738	0.290636858058914
augustus_masked-NW_019168381.1-processed-gene-18.3	181.696950081901	2.13547280098028	0.596645345705469	3.57913258915196	0.000344736542393111	0.00177922849756854
augustus_masked-NW_019168381.1-processed-gene-18.4	14.1214624250821	1.87793718649057	1.23939075964148	1.51520993026751	0.129719249096983	0.262824743652322
augustus_masked-NW_019168381.1-processed-gene-18.5	29.1415760308497	1.82551839038993	0.80426528020299	2.26979634123853	0.0232199426755511	0.0666541170971011
augustus_masked-NW_019168381.1-processed-gene-18.6	278.081472687122	0.563275563984344	0.564249388947374	0.998274123141105	0.318146451956835	0.483847327398181
augustus_masked-NW_019168381.1-processed-gene-18.7	47.0230689329977	1.6572266998717	0.650059735429418	2.54934525175131	0.0107925396708566	0.0355871651238376
augustus_masked-NW_019168381.1-processed-gene-18.8	31.8705784376268	0.582915237772977	0.884097896926984	0.65933336093109	0.509681724131822	0.658053563210504
augustus_masked-NW_019168381.1-processed-gene-18.9	939.140136017141	1.46161432231533	0.310343941109031	4.709659602479	2.48130846940479e-06	2.06912416994168e-05
augustus_masked-NW_019168381.1-processed-gene-180.0	68.0694331163014	-0.809416962254837	1.35226754423667	-0.59856273686709	0.549464511172629	0.689135726256286
augustus_masked-NW_019168381.1-processed-gene-180.1	128.477321510387	-2.88772520339119	1.32030386055742	-2.18716712846089	0.0287303256040841	0.0795305858285893
augustus_masked-NW_019168381.1-processed-gene-180.2	38.0502244679556	2.46555019632507	0.769043510988164	3.20599570908156	0.00134595995479046	0.00594342929708348
augustus_masked-NW_019168381.1-processed-gene-180.3	4944.20788379312	12.6086121838155	0.71446951595543	17.6475159572827	1.06331323812251e-69	7.15255371510408e-67
augustus_masked-NW_019168381.1-processed-gene-180.4	409.150311158027	3.28847659084414	0.555478731935313	5.92007650659629	3.21791887753982e-09	4.95706892738576e-08
augustus_masked-NW_019168381.1-processed-gene-181.0	482.225490096859	0.230390713988576	0.63423334501578	0.36325859527749	0.716411719973779	0.820498780310492
augustus_masked-NW_019168381.1-processed-gene-181.1	776.921604673863	-0.490682848945527	0.421990867923052	-1.16278072878819	0.244918477919836	0.407793307295569
augustus_masked-NW_019168381.1-processed-gene-181.2	8.67462415009362	4.1487395644543	1.74935382064055	2.3715840189123	0.0177120191935999	NA
augustus_masked-NW_019168381.1-processed-gene-181.3	3696.35718559762	0.122708069788341	0.454403267519105	0.270042225836728	0.78712776838365	0.86846573898207
augustus_masked-NW_019168381.1-processed-gene-181.4	119.549848590527	-1.8859595570045	0.862981289267054	-2.18540028672729	0.0288595098714622	0.079778754685768
augustus_masked-NW_019168381.1-processed-gene-181.5	9.05036506840879	1.28524794341349	1.43205803983833	0.897483138014844	0.369461167111534	NA
augustus_masked-NW_019168381.1-processed-gene-181.6	284.092283725123	1.70844007040717	1.35198228411223	1.2636556636014	0.206353645096574	0.365924126366332
augustus_masked-NW_019168381.1-processed-gene-182.0	58.8768328525557	-1.80305891663347	0.648563595344062	-2.78008036463556	0.00543454474162948	0.0198316659830168
augustus_masked-NW_019168381.1-processed-gene-182.1	189.227276416085	-1.64029514789777	0.5179607593665	-3.16683285024132	0.00154108870342036	0.00664512180235531
augustus_masked-NW_019168381.1-processed-gene-182.2	296.1838805987	-3.11805080996508	0.656452626374879	-4.74984893759029	2.03568656941326e-06	1.74809170088339e-05
augustus_masked-NW_019168381.1-processed-gene-182.3	30305.7598859936	1.58782363538297	0.511021996609787	3.10715320654861	0.00188898473550973	0.00789227990943817
augustus_masked-NW_019168381.1-processed-gene-182.4	4.08037751778071	-2.44173020748888	1.54268895736329	-1.58277544921446	0.113472654367662	NA
augustus_masked-NW_019168381.1-processed-gene-182.5	118.479021989535	-0.994502208513135	1.20786077517021	-0.823358311617491	0.410304262581435	0.565569673421677
augustus_masked-NW_019168381.1-processed-gene-182.6	22.6342778485183	1.51909386852298	1.38450974180454	1.0972070637387	0.272550886002308	0.44020426290012
augustus_masked-NW_019168381.1-processed-gene-182.7	7.94079853475212	2.05419684203204	1.38645916509073	1.48161366288607	0.138443121479545	NA
augustus_masked-NW_019168381.1-processed-gene-182.8	39.7733241837137	0.154484282686118	1.336917483108	0.115552593662685	0.908007135904073	0.946466115833894
augustus_masked-NW_019168381.1-processed-gene-182.9	76.7855447953267	-0.176477385939047	0.847933274619481	-0.208126501484734	0.835130195020644	0.905584488743504
augustus_masked-NW_019168381.1-processed-gene-183.0	58.4883976439266	1.75211776939341	0.67070365163221	2.61235758166739	0.00899201484430741	0.0306518343848182
augustus_masked-NW_019168381.1-processed-gene-183.1	38.7842011333071	1.25915869347777	1.2898995900806	0.976167992579248	0.328981221797406	0.490481920701887
augustus_masked-NW_019168381.1-processed-gene-183.2	38.9643301935956	0.152892773567017	0.842397067935998	0.181497276505992	0.855977270686484	0.91394821811922
augustus_masked-NW_019168381.1-processed-gene-183.3	4.51697392033267	0.768758968599101	1.67891100545477	0.457891434448526	0.64703044102071	NA
augustus_masked-NW_019168381.1-processed-gene-183.4	15.7636006326272	1.26509956470091	1.38100321359795	0.916072860833486	0.359628681037055	0.52061024270644
augustus_masked-NW_019168381.1-processed-gene-184.0	19.5769407602352	0.727836859708319	1.37139245121282	0.530728355012192	0.595607033948067	0.727677097793356
augustus_masked-NW_019168381.1-processed-gene-184.1	16.346758734599	0.2495439058999	1.28932039675267	0.193546853465136	0.846530715918735	0.910121995058075
augustus_masked-NW_019168381.1-processed-gene-185.0	13.5695946639588	-1.06634206042774	1.27889157675187	-0.833801770073453	0.404392697721034	0.562027867769316
augustus_masked-NW_019168381.1-processed-gene-185.1	2.69237747206992	2.21662661628367	1.78017779518565	1.24517147797167	0.213068724432311	NA
augustus_masked-NW_019168381.1-processed-gene-185.2	22.4934563126271	-0.464729295888831	1.37396409267462	-0.338239767957958	0.73518250954429	0.83107751203822
augustus_masked-NW_019168381.1-processed-gene-185.3	162.30528998992	-1.9288085336773	0.787291595562723	-2.44992902826388	0.0142884374983225	0.044773395763377
augustus_masked-NW_019168381.1-processed-gene-185.4	1192.6445410737	0.184626438002712	0.486568336901968	0.379446059269389	0.704356652913585	0.813153161086736
augustus_masked-NW_019168381.1-processed-gene-185.5	52.9334852432457	-1.3447925273027	1.02486771736857	-1.31216205224568	0.189465462692987	0.344794616243401
augustus_masked-NW_019168381.1-processed-gene-186.0	136.921534506828	2.46885345529365	0.530182884652339	4.65660723263929	3.21462879314124e-06	2.62636473868786e-05
augustus_masked-NW_019168381.1-processed-gene-186.10	15.5625515158732	2.40102015045008	1.3508581313985	1.77740363302575	0.0755018534701719	0.169858127427878
augustus_masked-NW_019168381.1-processed-gene-186.11	1261.41230675234	3.94452058773438	0.573666798032924	6.87597853189335	6.15657720954033e-12	1.39595200099465e-10
augustus_masked-NW_019168381.1-processed-gene-186.12	998.243805048379	-0.84230841621602	0.421788441213918	-1.99699264823814	0.045825981628507	0.116296407792571
augustus_masked-NW_019168381.1-processed-gene-186.13	26.2196500478401	0.347122332241799	1.13109569197675	0.30689033182962	0.758926848302966	0.848954756028484
augustus_masked-NW_019168381.1-processed-gene-186.14	690.6409299603	1.7082558522435	0.51046782710955	3.34645155193472	0.000818529818761696	0.00383246676162669
augustus_masked-NW_019168381.1-processed-gene-186.2	34.0535437553756	2.73449630357113	0.798831125538298	3.42312187914369	0.000619063134458574	0.00299218754353882
augustus_masked-NW_019168381.1-processed-gene-186.3	14644.0831164768	3.73631841589621	0.521246035437278	7.16805148026072	7.6072698820773e-13	1.82755602643238e-11
augustus_masked-NW_019168381.1-processed-gene-186.4	338.899874818212	-1.10079947069903	0.429267203278511	-2.56436891123226	0.0103363616212812	0.034363719525116
augustus_masked-NW_019168381.1-processed-gene-186.5	274.143377737985	0.0857384108795411	0.429358467738052	0.199689577175987	0.841723365809155	0.908341043958756
augustus_masked-NW_019168381.1-processed-gene-186.6	16.0201067076693	1.05589700346193	1.3502575849731	0.781996720635318	0.434216500847395	0.588739579526467
augustus_masked-NW_019168381.1-processed-gene-186.7	3.19128387674102	1.86039312880421	1.77801910057628	1.04632910197716	0.295409113588601	NA
augustus_masked-NW_019168381.1-processed-gene-186.8	6.54345317071158	1.37685544021613	1.67127058694596	0.823837534729888	0.410031877133383	NA
augustus_masked-NW_019168381.1-processed-gene-186.9	104.200019155124	2.83810701665302	0.780177028125098	3.63777311346053	0.00027500551405039	0.00145659088544275
augustus_masked-NW_019168381.1-processed-gene-187.0	1737.17196549201	-2.26759027447023	0.513852010794925	-4.41292478541105	1.01983434174033e-05	7.35009179154277e-05
augustus_masked-NW_019168381.1-processed-gene-187.1	139.032028076138	1.58919562783306	0.599719901694059	2.6498964322244	0.00805164487329015	0.0278700160451107
augustus_masked-NW_019168381.1-processed-gene-187.2	63.4834529399617	-0.126418045553154	1.2184836662086	-0.103750299703658	0.917367508614943	0.952267916424015
augustus_masked-NW_019168381.1-processed-gene-187.3	511.891185462567	-0.312419650422273	0.355379223131694	-0.879116251279828	0.379338247078377	0.539848083641865
augustus_masked-NW_019168381.1-processed-gene-187.4	14.4685336490803	1.15322465604747	1.04411438200112	1.10450030755945	0.26937617021052	0.437682054335612
augustus_masked-NW_019168381.1-processed-gene-187.5	1228.48812720793	-1.5513456998512	0.422688505019407	-3.67018663017575	0.000242373441889486	0.00130429228195462
augustus_masked-NW_019168381.1-processed-gene-188.0	97.8417855555484	0.370628959537253	0.527207534272768	0.703003912962852	0.482053310939847	0.632910593023169
augustus_masked-NW_019168381.1-processed-gene-188.1	27.2276450222541	0.49489104885318	1.32947562780722	0.372245296192027	0.709710223880626	0.817463031844237
augustus_masked-NW_019168381.1-processed-gene-188.2	591.349157346448	-4.30074688866309	1.00881426875553	-4.26317016111247	2.01546919166441e-05	0.000134676053933072
augustus_masked-NW_019168381.1-processed-gene-188.3	6299.63144367245	5.71551766105007	0.761074866682626	7.50979688235256	5.92191737218376e-14	1.81067109955558e-12
augustus_masked-NW_019168381.1-processed-gene-188.4	849.780998720848	0.284710213754543	0.414095501505616	0.687547226954557	0.491737950761817	0.640901859702618
augustus_masked-NW_019168381.1-processed-gene-188.5	380.813855107413	1.77692969687029	0.416709820701017	4.26418963172266	2.00629003613949e-05	0.000134508082821577
augustus_masked-NW_019168381.1-processed-gene-188.6	730.658976477729	1.41226142935259	0.66258105062129	2.13145460171	0.0330517087047593	0.088694611923144
augustus_masked-NW_019168381.1-processed-gene-188.7	232.972314438116	-2.29012204131892	0.731209286834472	-3.13196520141757	0.00173640454834433	0.00733067861623192
augustus_masked-NW_019168381.1-processed-gene-189.0	1375.78571751983	2.77354311105256	0.555762424207405	4.99051931229071	6.02171794298365e-07	5.81427120045024e-06
augustus_masked-NW_019168381.1-processed-gene-189.1	132.168424013095	0.805592196147845	0.480726404411439	1.6757810445926	0.0937810883380872	0.202406669803487
augustus_masked-NW_019168381.1-processed-gene-189.10	3521.46331635015	0.693848561743091	0.425764157027991	1.62965470505183	0.103174495490187	0.217788840898742
augustus_masked-NW_019168381.1-processed-gene-189.11	205.475873021151	0.541661967396314	0.567582887751802	0.954331039721509	0.339916100877458	0.500328731999059
augustus_masked-NW_019168381.1-processed-gene-189.12	17.6596946071433	1.55729515433983	1.28047200266359	1.21618836733674	0.223913174002244	0.384886529077111
augustus_masked-NW_019168381.1-processed-gene-189.13	1601.29792634353	-4.88305880473056	0.53654161519382	-9.10098800624553	8.95137686554306e-20	5.31290544548997e-18
augustus_masked-NW_019168381.1-processed-gene-189.14	296.632603369147	-0.778824542122183	0.313896882410842	-2.48114774552882	0.0130960078665427	0.0417499903233542
augustus_masked-NW_019168381.1-processed-gene-189.15	127.103594727129	-0.747729633376733	0.688502370880226	-1.08602332395862	0.277468673325664	0.444390303786659
augustus_masked-NW_019168381.1-processed-gene-189.16	725.324014592617	-0.376594125426373	0.330580273605	-1.13919116019716	0.254623431758889	0.420139072190873
augustus_masked-NW_019168381.1-processed-gene-189.17	88.2291984197707	-2.18262723056005	0.821465987489485	-2.65699038523855	0.00788416915687655	0.0273842570715609
augustus_masked-NW_019168381.1-processed-gene-189.18	90.0354044976518	-1.64416390259789	0.771912490936944	-2.12998742979558	0.0331726511653748	0.0887830372038811
augustus_masked-NW_019168381.1-processed-gene-189.2	9.18545409151734	1.0212368927499	0.982543497802963	1.03938084678536	0.2986276481512	NA
augustus_masked-NW_019168381.1-processed-gene-189.3	7.19131735709453	1.80560588633345	1.3841867268331	1.30445253615783	0.192079332592115	NA
augustus_masked-NW_019168381.1-processed-gene-189.4	12.5350885409804	1.47405722630944	1.41605126414564	1.04096317953488	0.297892637339904	0.463736303546566
augustus_masked-NW_019168381.1-processed-gene-189.5	1015.67723075887	-1.60858756011493	0.52173641453667	-3.08314220609548	0.00204827250453788	0.00841835827730641
augustus_masked-NW_019168381.1-processed-gene-189.6	41.2431619234545	-1.13555331476415	0.544736547457442	-2.08459175369147	0.0371063736629302	0.0975008620466056
augustus_masked-NW_019168381.1-processed-gene-189.7	26.959237325424	-1.26713826500459	0.642891099207594	-1.97099985762195	0.0487238921015341	0.120940730948211
augustus_masked-NW_019168381.1-processed-gene-189.8	11.1025367896938	-1.69057761304024	1.28098030214742	-1.31975301275608	0.186917494069629	NA
augustus_masked-NW_019168381.1-processed-gene-189.9	10.0048773810531	1.66894720393555	1.34213997230032	1.24349713023979	0.213684697804628	NA
augustus_masked-NW_019168381.1-processed-gene-19.0	56.689027538621	-0.407610779112545	0.656368977558862	-0.621008598895872	0.534593965467595	0.679351777275571
augustus_masked-NW_019168381.1-processed-gene-19.1	8711.9343266219	0.875285333818931	0.472423877856731	1.85275422103955	0.0639175945196068	0.149289011273804
augustus_masked-NW_019168381.1-processed-gene-19.10	43.9362560062264	-2.61257169508071	1.13053635317977	-2.31091347724692	0.0208376344877406	0.060854336318756
augustus_masked-NW_019168381.1-processed-gene-19.11	280.409951575437	-0.643939025346012	0.384937306048947	-1.67284130487506	0.0943585411145817	0.203218288120839
augustus_masked-NW_019168381.1-processed-gene-19.12	139.302706962403	1.3132874194962	0.365247313836984	3.5956114384522	0.000323630551413579	0.00168321250709434
augustus_masked-NW_019168381.1-processed-gene-19.13	1.52130560635237	0.0262612852215002	1.6322833535181	0.0160886804150141	0.987163644068013	NA
augustus_masked-NW_019168381.1-processed-gene-19.14	1136.2158140632	0.763415694408764	0.382365710581333	1.9965589834091	0.0458731122908258	0.116296407792571
augustus_masked-NW_019168381.1-processed-gene-19.15	69.5560264077496	-0.495195008794349	0.859108555678402	-0.576405630605453	0.564341039459601	0.696964637472139
augustus_masked-NW_019168381.1-processed-gene-19.16	479.429608310735	-1.76443250894437	0.424803393489039	-4.15352733991259	3.27389076207445e-05	0.000211753575572636
augustus_masked-NW_019168381.1-processed-gene-19.17	56.3489969779825	-1.07044548798261	1.19813018710867	-0.893430029140497	0.371626927406097	0.533008627935681
augustus_masked-NW_019168381.1-processed-gene-19.2	102.694154552086	0.950641778931757	0.557624411576501	1.70480660314732	0.0882304996102047	0.192277697854636
augustus_masked-NW_019168381.1-processed-gene-19.3	181.766891975565	2.55944124479608	0.49303471430408	5.19119885586301	2.08944320061935e-07	2.29157411894014e-06
augustus_masked-NW_019168381.1-processed-gene-19.4	101.9277481734	-1.38936865724996	0.705692594825313	-1.96880152553377	0.0489758870571996	0.121416879706915
augustus_masked-NW_019168381.1-processed-gene-19.5	7276.09456397328	1.06798797806182	0.387573243364842	2.75557716211196	0.00585886832938394	0.0212265642525975
augustus_masked-NW_019168381.1-processed-gene-19.6	38.4590807732183	1.98192102975253	1.35533767381158	1.46230793111418	0.143656846136007	0.284773590866859
augustus_masked-NW_019168381.1-processed-gene-19.7	5.28730324852027	0.452906248868395	1.42249913794211	0.318387714120938	0.750190856496567	NA
augustus_masked-NW_019168381.1-processed-gene-19.8	146.129830626844	1.2092152034496	0.655890012530331	1.84362496813241	0.0652378146797086	0.151670403253055
augustus_masked-NW_019168381.1-processed-gene-19.9	388.939149435397	0.0687623571044027	0.539765325729507	0.12739306107051	0.898629307959127	0.941065876212516
augustus_masked-NW_019168381.1-processed-gene-190.0	519.155596980579	-5.16167153272396	1.01000709536	-5.11052997195446	3.21256338610776e-07	3.30762903732932e-06
augustus_masked-NW_019168381.1-processed-gene-190.1	194.027382106947	0.788291264279482	0.421221115504021	1.87144289605766	0.0612837179032329	0.143970364061378
augustus_masked-NW_019168381.1-processed-gene-190.10	131.394015562572	-0.126895990974991	0.441150557452907	-0.287647808284902	0.773616345039503	0.860616198616161
augustus_masked-NW_019168381.1-processed-gene-190.11	192.354968345693	1.43709986331975	0.408452905882879	3.51839794165114	0.000434160777941527	0.00218487892739651
augustus_masked-NW_019168381.1-processed-gene-190.12	361.287785945618	2.26320866208146	0.390036704102523	5.80255303738432	6.53127248365458e-09	9.29649478683069e-08
augustus_masked-NW_019168381.1-processed-gene-190.13	12285.4672193943	2.84696143972058	0.373418350484529	7.62405338684214	2.45831619930723e-14	8.26813681700333e-13
augustus_masked-NW_019168381.1-processed-gene-190.2	1247.55333100631	-0.474312283333382	0.840039928308693	-0.564630641174814	NA	NA
augustus_masked-NW_019168381.1-processed-gene-190.3	305.596769902268	-0.857956824482647	0.321451312601313	-2.66901017619034	0.00760751453229184	0.0265419979999375
augustus_masked-NW_019168381.1-processed-gene-190.4	1654.61804571145	0.18490409770221	0.488123321841981	0.378806111956414	0.70483184836109	0.813236518006106
augustus_masked-NW_019168381.1-processed-gene-190.5	12.8138389728419	1.63763020325052	1.09616097153517	1.49396871971917	0.135183795267421	0.271443680447418
augustus_masked-NW_019168381.1-processed-gene-190.6	15.2667672445244	0.0835891404634104	1.29119489879339	0.0647378180796124	0.948382751489661	0.971983947438363
augustus_masked-NW_019168381.1-processed-gene-190.7	3049.12841363083	0.876387986574473	0.448200903636347	1.95534631783237	0.0505422076972012	0.124687255663755
augustus_masked-NW_019168381.1-processed-gene-190.8	5.14370910456605	0.695105270426651	1.55798945981575	0.446155310003736	0.655485062063919	NA
augustus_masked-NW_019168381.1-processed-gene-190.9	43.6858990349264	1.01426165141812	1.33769267739304	0.758217241193819	0.448320941375497	0.601383592732269
augustus_masked-NW_019168381.1-processed-gene-191.0	1369.57843313609	1.75549248112479	0.610636101414282	2.8748586548665	0.00404208403377009	0.015397110610601
augustus_masked-NW_019168381.1-processed-gene-191.1	6.63418035190301	1.65482195539129	1.60474146840054	1.03120782255391	0.302443373093704	NA
augustus_masked-NW_019168381.1-processed-gene-191.2	28.8849071996126	1.66268264236333	1.34600366544043	1.23527348777262	0.21672873731381	0.378337882265802
augustus_masked-NW_019168381.1-processed-gene-191.3	60.4621530765124	-1.33183409562721	1.11319337299422	-1.19640857369183	0.231537157184777	0.393810746604611
augustus_masked-NW_019168381.1-processed-gene-191.4	3252.10886454044	3.51966993695163	0.476572096371271	7.38538819992023	1.5200921981372e-13	4.14533250789306e-12
augustus_masked-NW_019168381.1-processed-gene-191.5	44.956979363229	-1.09474794421748	1.24984814626138	-0.875904762904322	0.381081810045018	0.540803862637725
augustus_masked-NW_019168381.1-processed-gene-192.0	172.666602749334	-1.10334339422068	0.949882742747953	-1.16155746869216	0.245415266699808	0.407947288468049
augustus_masked-NW_019168381.1-processed-gene-192.1	16.7338476628803	-1.48647809496084	1.22902941189868	-1.20947316684996	0.226481113905829	0.388010086243892
augustus_masked-NW_019168381.1-processed-gene-192.2	58.1652638693804	-0.532803285291432	1.2350861816678	-0.431389560663663	0.66618513921545	0.782060273959731
augustus_masked-NW_019168381.1-processed-gene-192.3	436.065861535209	-2.63846752308956	0.553957172623749	-4.76294495943214	1.90787893683731e-06	1.65952573040418e-05
augustus_masked-NW_019168381.1-processed-gene-192.4	97.8123341544431	-2.24652976883371	0.613105482074874	-3.66418150630622	0.000248130785665611	0.00133172320604575
augustus_masked-NW_019168381.1-processed-gene-192.5	251.011163769572	-3.14925542387273	0.502670685306624	-6.26504691028823	3.72713188824807e-10	6.59767732498649e-09
augustus_masked-NW_019168381.1-processed-gene-193.0	1177.72930608534	0.165699688706183	0.535321265154713	0.309533170998343	0.756915983410855	0.8481157437663
augustus_masked-NW_019168381.1-processed-gene-193.1	6808.76597835294	-0.54338253719216	0.558140441044814	-0.97355879852564	0.330275652122816	0.491155882578979
augustus_masked-NW_019168381.1-processed-gene-193.2	199.817708721156	0.258715141244638	0.400290197842974	0.646318952197094	0.518072816495066	0.665905059673275
augustus_masked-NW_019168381.1-processed-gene-193.3	24.0424214805393	1.156326693645	1.33519547950344	0.866035506707255	0.386470690579869	0.544923254651103
augustus_masked-NW_019168381.1-processed-gene-193.4	12.1955072293118	2.34988594847905	1.30059442452317	1.8067784269801	0.070796833657544	0.162350011728323
augustus_masked-NW_019168381.1-processed-gene-193.5	73.931365535957	1.68142705127127	0.797940098216517	2.10720962015751	0.0350994134135018	0.0931981793005877
augustus_masked-NW_019168381.1-processed-gene-194.0	76.0210897337191	0.592048638431097	0.600905644660332	0.985260570760253	0.32449609502547	0.489411898177427
augustus_masked-NW_019168381.1-processed-gene-194.1	405.863560172815	1.87514659358273	0.389633266343362	4.81259367604989	1.48984000212018e-06	1.32444807236939e-05
augustus_masked-NW_019168381.1-processed-gene-194.2	140.984238968701	0.552356763887771	0.526139989656997	1.04982851474161	0.293796962646618	0.459242657336077
augustus_masked-NW_019168381.1-processed-gene-194.3	64.522141022929	3.59701789512557	0.982082999632969	3.66264144320782	0.000249627835995959	0.00133620417251948
augustus_masked-NW_019168381.1-processed-gene-194.4	694.066481781893	-0.213284074830389	0.375170437561158	-0.568499149924683	0.569696082756492	0.701860009159097
augustus_masked-NW_019168381.1-processed-gene-194.5	457.81849842942	0.128073413044464	0.372715128804249	0.343622791635402	0.731129982088308	0.829814926204244
augustus_masked-NW_019168381.1-processed-gene-194.6	24.5777852404095	0.146569578780736	1.01052509361129	0.145042987756933	0.884676931310805	0.933722828130337
augustus_masked-NW_019168381.1-processed-gene-194.7	9.31075500033695	0.833929646528797	1.63908168635938	0.508778576119087	0.610907437891116	NA
augustus_masked-NW_019168381.1-processed-gene-195.0	14.0583143888181	2.93761803795119	1.55594909579193	1.88799109552875	0.0590271458687809	0.140633743049823
augustus_masked-NW_019168381.1-processed-gene-195.1	259.651433923347	-3.02055540773789	0.683373251026936	-4.42006678370681	9.86704032670354e-06	7.16247747456394e-05
augustus_masked-NW_019168381.1-processed-gene-196.0	8.61542465231657	2.30891828306542	1.40484742312897	1.64353668950243	0.100271940724213	NA
augustus_masked-NW_019168381.1-processed-gene-196.1	254.343619784189	0.566568055917249	0.949057446649173	0.596979727536647	0.550520915536437	0.689524346549912
augustus_masked-NW_019168381.1-processed-gene-196.2	1231.99171494584	-2.35314896350969	0.464498708348157	-5.06599678582083	4.06268769900498e-07	4.05866523593666e-06
augustus_masked-NW_019168381.1-processed-gene-196.3	32.6876752647934	0.435476534936292	0.800591665001754	0.543943378345486	0.586480437214205	0.718589873890872
augustus_masked-NW_019168381.1-processed-gene-197.0	329.585007149211	-0.876803424268271	0.382155840628633	-2.29436091523804	0.021769776245901	0.0631198397474543
augustus_masked-NW_019168381.1-processed-gene-197.1	6.05205903103588	0.131867281884586	1.36476565120523	0.0966226558883079	0.923026063878054	NA
augustus_masked-NW_019168381.1-processed-gene-197.2	7.88312101746313	2.07039365355667	1.56894965424512	1.3196049012502	0.186966965620844	NA
